WEP,Tupel,Main key,KeyGerneration,Tupelanzahl,GetKeyVotes,Key Found,Success,Test Key,millis keyvotes,seconds keyvotes,ms keyvotes,,,ms test,dauer Gesamt
 WEP104,30000,main key: bytearray(b'f\x03S]\x14'),0:00:21.764629,30000,0:00:00.819674,Key found: bytearray(b'f\x03S]\x14'),FALSCH,0:00:00.005483,819674,00,819.674,005483,0,5.48,825.16
 WEP104,40000,main key: bytearray(b'\n\xedx\xe8:'),0:00:27.900128,40000,0:00:01.088290,Key found: bytearray(b'\n\xedx\xe8:'),FALSCH,0:00:00.005878,088290,01,1088.29,005878,0,5.88,1094.17
 WEP104,50000,main key: bytearray(b'v\x08\x90\x19_'),0:00:23.910073,50000,0:00:01.373408,Key found: bytearray(b'v\x08\x90\x19_'),FALSCH,0:00:00.007054,373408,01,1373.408,007054,0,7.05,1380.46
 WEP104,60000,main key: bytearray(b'\xd6\xc9d\x877'),0:00:42.778553,60000,0:00:01.755336,Key found: bytearray(b'\xd6\xc9d\x877'),FALSCH,0:00:00.009178,755336,01,1755.336,009178,0,9.18,1764.51
 WEP104,70000,main key: bytearray(b'\x0eg3Rg'),0:00:36.745590,70000,0:00:02.181163,Key found: bytearray(b'\x0eg3Rg'),FALSCH,0:00:00.019900,181163,02,2181.163,019900,0,19.90,2201.06
 WEP104,80000,main key: bytearray(b'Q\xcc\x0eo\xed'),0:00:37.952221,80000,0:00:02.072987,Key found: bytearray(b'Q\xcc\x0eo\xed'),FALSCH,"0:00:00.011031	",072987,02,2072.987,"11031	",0,11.03,2084.02
 WEP104,20000,main key: bytearray(b'\xdc\xde\x7f\xddr'),0:00:12.007740,20000,0:00:01.099764,,WAHR,0:00:00.573806,099764,01,1099.764,573806,0,573.81,1673.57
 WEP104,30000,main key: bytearray(b'\xcbQ\xee\xe8u'),0:00:17.453679,30000,0:00:00.832382,Key found: bytearray(b'\xcbQ\xee\xe8u'),FALSCH,0:00:00.004484,832382,00,832.382,004484,0,4.48,836.87
 WEP104,40000,main key: bytearray(b'\x0f\x15\x91\xcf\x05'),0:00:17.520775,40000,0:00:01.101396,,WAHR,0:00:00.301348,101396,01,1101.396,301348,0,301.35,1402.74
 WEP104,50000,main key: bytearray(b'\xd7T\xc0\x00\x8d'),0:00:25.472029,50000,0:00:02.154209,Key found: bytearray(b'\xd7T\xc0\x00\x8d'),FALSCH,0:00:00.006967,154209,02,2154.209,006967,0,6.97,2161.18
 WEP104,60000,main key: bytearray(b'\x93\xb3\xe3\x12\xef'),0:00:28.550385,60000,0:00:01.666622,,WAHR,0:00:00.280406,666622,01,1666.622,280406,0,280.41,1947.03
 WEP104,70000,main key: bytearray(b'1B\xff\x08B'),0:00:30.941298,70000,0:00:01.941611,Key found: bytearray(b'1B\xff\x08B'),FALSCH,0:00:00.009872,941611,01,1941.611,009872,0,9.87,1951.48
 WEP104,80000,"main key: bytearray(b'\xbb\xf2""\x88]')",0:00:39.456170,80000,0:00:02.239346,"Key found: bytearray(b'\xbb\xf2""\x88]')",FALSCH,"0:00:00.011688	",239346,02,2239.346,"11688	",0,11.69,2251.03
 WEP104,20000,main key: bytearray(b'\xa5\x93\x9a\xb7\x01'),0:00:08.826830,20000,0:00:00.562449,,WAHR,0:00:00.277961,562449,00,562.449,277961,0,277.96,840.41
 WEP104,30000,main key: bytearray(b'\x97\x9c\xe2\x90\xdd'),0:00:13.310910,30000,0:00:01.575095,Key found: bytearray(b'\x97\x9c\xe2\x90\xdd'),FALSCH,0:00:00.004462,575095,01,1575.095,004462,0,4.46,1579.56
 WEP104,40000,main key: bytearray(b'\x8bd\x8ce\xb7'),0:00:20.467084,40000,0:00:01.136337,,WAHR,0:00:00.275763,136337,01,1136.337,275763,0,275.76,1412.10
 WEP104,50000,main key: bytearray(b'\xf3\x01\xa5F\xf8'),0:00:24.068302,50000,0:00:02.777038,Key found: bytearray(b'\xf3\x01\xa5F\xf8'),FALSCH,0:00:00.014236,777038,02,2777.038,014236,0,14.24,2791.27
 WEP104,60000,main key: bytearray(b'\xfc\x81}\x80&'),0:00:40.699294,60000,0:00:01.721664,Key found: bytearray(b'\xfc\x81}\x80&'),FALSCH,0:00:00.008182,721664,01,1721.664,008182,0,8.18,1729.85
 WEP104,70000,main key: bytearray(b'S\xb6\xc6\xdet'),0:00:51.347267,70000,0:00:01.984028,Key found: bytearray(b'S\xb6\xc6\xdet'),FALSCH,0:00:00.009846,984028,01,1984.028,009846,0,9.85,1993.87
 WEP104,80000,main key: bytearray(b'^\x8c\xa2\xb8\xa6'),0:00:37.480485,80000,0:00:02.237630,Key found: bytearray(b'^\x8c\xa2\xb8\xa6'),FALSCH,"0:00:00.011348	",237630,02,2237.63,"11348	",0,11.35,2248.98
 WEP104,20000,main key: bytearray(b'\x918\xa3\x0fa'),0:00:14.223143,20000,0:00:01.099306,Key found: bytearray(b'\x918\xa3\x0fa'),FALSCH,0:00:00.006679,099306,01,1099.306,006679,0,6.68,1105.99
 WEP104,30000,main key: bytearray(b'x\xd9\xbczO'),0:00:14.477120,30000,0:00:00.838573,Key found: bytearray(b'x\xd9\xbczO'),FALSCH,0:00:00.004506,838573,00,838.573,004506,0,4.51,843.08
 WEP104,40000,main key: bytearray(b'\x91\x98\x8e\xc9-'),0:00:23.930774,40000,0:00:01.096947,Key found: bytearray(b'\x91\x98\x8e\xc9-'),FALSCH,0:00:00.005741,096947,01,1096.947,005741,0,5.74,1102.69
 WEP104,50000,main key: bytearray(b'\x86\x8bA\x17\x1f'),0:00:26.245633,50000,0:00:01.398695,Key found: bytearray(b'\x86\x8bA\x17\x1f'),FALSCH,0:00:00.007946,398695,01,1398.695,007946,0,7.95,1406.64
 WEP104,60000,main key: bytearray(b'\x14\x13\x17h$'),0:00:26.466075,60000,0:00:01.661021,Key found: bytearray(b'\x14\x13\x17h$'),FALSCH,0:00:00.008709,661021,01,1661.021,008709,0,8.71,1669.73
 WEP104,70000,main key: bytearray(b'f\xf5\x11\x12\xd6'),0:00:33.047939,70000,0:00:01.953739,Key found: bytearray(b'f\xf5\x11\x12\xd6'),FALSCH,0:00:00.009899,953739,01,1953.739,009899,0,9.90,1963.64
 WEP104,80000,main key: bytearray(b'\x00\xb1\x88\xdd\x1e'),0:00:37.826596,80000,0:00:04.306497,Key found: bytearray(b'\x00\xb1\x88\xdd\x1e'),FALSCH,"0:00:00.023116	",306497,04,4306.497,"23116	",0,23.12,4329.61
 WEP104,20000,main key: bytearray(b'N`\xcfh\x08'),0:00:10.869503,20000,0:00:00.559492,,WAHR,0:00:00.371505,559492,00,559.492,371505,0,371.51,931.00
 WEP104,30000,main key: bytearray(b'\xfe>\xc6\xc8\xee'),0:00:24.170694,30000,0:00:01.649101,,WAHR,0:00:00.581710,649101,01,1649.101,581710,0,581.71,2230.81
 WEP104,40000,main key: bytearray(b'\xf3\x80\x9a\xfd\xbf'),0:00:25.953537,40000,0:00:01.111851,,WAHR,0:00:00.277477,111851,01,1111.851,277477,0,277.48,1389.33
 WEP104,50000,main key: bytearray(b'\x0e`7\xf5\x7f'),0:00:23.029436,50000,0:00:02.746141,Key found: bytearray(b'\x0e`7\xf5\x7f'),FALSCH,0:00:00.014149,746141,02,2746.141,014149,0,14.15,2760.29
 WEP104,60000,main key: bytearray(b'QdK\xdbj'),0:00:36.699766,60000,0:00:03.311045,Key found: bytearray(b'QdK\xdbj'),FALSCH,0:00:00.016833,311045,03,3311.045,016833,0,16.83,3327.88
 WEP104,70000,main key: bytearray(b':\x0c\xfb\xd9\x1b'),0:00:51.707352,70000,0:00:03.566059,,WAHR,0:00:00.284247,566059,03,3566.059,284247,0,284.25,3850.31
 WEP104,80000,main key: bytearray(b'\xc3\x9b\x86\r\x10'),0:00:33.608546,80000,0:00:02.068799,Key found: bytearray(b'\xc3\x9b\x86\r\x10'),FALSCH,"0:00:00.011058	",068799,02,2068.799,"11058	",0,11.06,2079.86
 WEP104,20000,main key: bytearray(b'|\x0b@\xa4\x94'),0:00:11.440480,20000,0:00:00.542231,,WAHR,0:00:00.268713,542231,00,542.231,268713,0,268.71,810.94
 WEP104,30000,main key: bytearray(b'\xe5\x8eX\xd86'),0:00:13.006962,30000,0:00:00.820830,Key found: bytearray(b'\xe5\x8eX\xd86'),FALSCH,0:00:00.005426,820830,00,820.83,005426,0,5.43,826.26
 WEP104,40000,main key: bytearray(b'\xb9\xbf\xb7ku'),0:00:17.268408,40000,0:00:01.093036,Key found: bytearray(b'\xb9\xbf\xb7ku'),FALSCH,0:00:00.009090,093036,01,1093.036,009090,0,9.09,1102.13
 WEP104,50000,main key: bytearray(b'[\xf7\xc3\xaa\xb0'),0:00:33.134593,50000,0:00:01.372738,Key found: bytearray(b'[\xf7\xc3\xaa\xb0'),FALSCH,0:00:00.007820,372738,01,1372.738,007820,0,7.82,1380.56
 WEP104,60000,main key: bytearray(b'\xf2\xfcR\xe6\xd8'),0:00:26.138281,60000,0:00:01.643714,,WAHR,0:00:00.285707,643714,01,1643.714,285707,0,285.71,1929.42
 WEP104,70000,main key: bytearray(b'\xbe\xa61\xd4\xc3'),0:00:40.729142,70000,0:00:02.655551,Key found: bytearray(b'\xbe\xa61\xd4\xc3'),FALSCH,0:00:00.009848,655551,02,2655.551,009848,0,9.85,2665.40
 WEP104,80000,main key: bytearray(b'\x07\xe9\x99\xba\xc2'),0:00:42.421307,80000,0:00:02.130234,Key found: bytearray(b'\x07\xe9\x99\xba\xc2'),FALSCH,"0:00:00.011283	",130234,02,2130.234,"11283	",0,11.28,2141.52
 WEP104,20000,main key: bytearray(b'7\x9f\xa6\x11_'),0:00:11.327473,20000,0:00:01.098607,,WAHR,0:00:00.585051,098607,01,1098.607,585051,0,585.05,1683.66
 WEP104,30000,main key: bytearray(b'\xf9%e\x87\x83'),0:00:17.911346,30000,0:00:00.818300,Key found: bytearray(b'\xf9%e\x87\x83'),FALSCH,0:00:00.005307,818300,00,818.3,005307,0,5.31,823.61
 WEP104,40000,main key: bytearray(b'\x07l\xee\x87\x8f'),0:00:19.392807,40000,0:00:01.137341,Key found: bytearray(b'\x07l\xee\x87\x8f'),FALSCH,0:00:00.005855,137341,01,1137.341,005855,0,5.86,1143.20
 WEP104,50000,main key: bytearray(b'PXc\n\x0e'),0:00:30.183174,50000,0:00:02.745379,Key found: bytearray(b'PXc\n\x0e'),FALSCH,0:00:00.014237,745379,02,2745.379,014237,0,14.24,2759.62
 WEP104,60000,main key: bytearray(b'\x8a\xcf;xe7\xd4'),0:00:43.270664,60000,0:00:02.572774,,WAHR,0:00:00.275201,572774,02,2572.774,275201,0,275.20,2847.98
 WEP104,70000,main key: bytearray(b'\xf9,0:00:34.758151,70000,0:00:01.915363,Key found: bytearray(b'\xf9,FALSCH,0:00:00.009966,915363,01,1915.363,009966,0,9.97,1925.33
 WEP104,80000,main key: bytearray(b'L\xa6=}\x05'),0:00:38.273314,80000,0:00:02.065798,Key found: bytearray(b'L\xa6=}\x05'),FALSCH,"0:00:00.011159	",065798,02,2065.798,"11159	",0,11.16,2076.96
 WEP104,20000,main key: bytearray(b'\xde\xe3\x1d\x19R'),0:00:11.375065,20000,0:00:00.549682,,WAHR,0:00:00.274254,549682,00,549.682,274254,0,274.25,823.94
 WEP104,30000,"main key: bytearray(b'\x8f""\xc3]\xf7')",0:00:15.200454,30000,0:00:00.827400,,WAHR,0:00:00.289285,827400,00,827.4,289285,0,289.29,1116.69
 WEP104,40000,main key: bytearray(b'\x8c\x89\x8e\xf2\xfd'),0:00:17.492022,40000,0:00:01.102829,Key found: bytearray(b'\x8c\x89\x8e\xf2\xfd'),FALSCH,0:00:00.005717,102829,01,1102.829,005717,0,5.72,1108.55
 WEP104,50000,main key: bytearray(b'~_Q4\x9f'),0:00:23.238823,50000,0:00:02.756877,Key found: bytearray(b'~_Q4\x9f'),FALSCH,0:00:00.014170,756877,02,2756.877,014170,0,14.17,2771.05
 WEP104,60000,main key: bytearray(b'\x99\xf4\x12\xbf\x85'),0:00:37.041965,60000,0:00:01.654369,Key found: bytearray(b'\x99\xf4\x12\xbf\x85'),FALSCH,0:00:00.008246,654369,01,1654.369,008246,0,8.25,1662.62
 WEP104,70000,main key: bytearray(b'\xbdw[\xccA'),0:00:30.582782,70000,0:00:01.936319,Key found: bytearray(b'\xbdw[\xccA'),FALSCH,0:00:00.010643,936319,01,1936.319,010643,0,10.64,1946.96
 WEP104,80000,main key: bytearray(b'kYS_\xb1'),0:00:37.455536,80000,0:00:04.429110,Key found: bytearray(b'kYS_\xb1'),FALSCH,"0:00:00.023493	",429110,04,4429.11,"23493	",0,23.49,4452.60
 WEP104,20000,main key: bytearray(b'e\x95\x12Xs'),0:00:09.337498,20000,0:00:00.547008,,WAHR,0:00:00.275466,547008,00,547.008,275466,0,275.47,822.47
 WEP104,30000,main key: bytearray(b'C\xa2\x138\r'),0:00:16.791696,30000,0:00:00.822521,Key found: bytearray(b'C\xa2\x138\r'),FALSCH,0:00:00.004566,822521,00,822.521,004566,0,4.57,827.09
 WEP104,40000,main key: bytearray(b'\x80\xa1n\xa2\xa9'),0:00:26.097769,40000,0:00:02.208192,Key found: bytearray(b'\x80\xa1n\xa2\xa9'),FALSCH,0:00:00.011708,208192,02,2208.192,011708,0,11.71,2219.90
 WEP104,50000,main key: bytearray(b'/\x1c\x8a8?'),0:00:24.568867,50000,0:00:01.376058,Key found: bytearray(b'/\x1c\x8a8?'),FALSCH,0:00:00.008852,376058,01,1376.058,008852,0,8.85,1384.91
 WEP104,60000,main key: bytearray(b'\xb3\x9f+\xa2\x06'),0:00:26.932512,60000,0:00:01.867224,Key found: bytearray(b'\xb3\x9f+\xa2\x06'),FALSCH,0:00:00.008429,867224,01,1867.224,008429,0,8.43,1875.65
 WEP104,70000,main key: bytearray(b'\xec\xa4<\xa0\x0b'),0:00:34.974109,70000,0:00:03.683446,Key found: bytearray(b'\xec\xa4<\xa0\x0b'),FALSCH,0:00:00.009931,683446,03,3683.446,009931,0,9.93,3693.38
 WEP104,80000,main key: bytearray(b'x:\xf7\x88\\'),0:00:41.220223,80000,0:00:02.224292,Key found: bytearray(b'x:\xf7\x88\\'),FALSCH,"0:00:00.011744	",224292,02,2224.292,"11744	",0,11.74,2236.04
 WEP104,20000,main key: bytearray(b'\xbe^\xe8uB'),0:00:26.539697,20000,0:00:01.948813,,WAHR,0:00:01.168704,948813,01,1948.813,168704,1000,1168.70,3117.52
 WEP104,30000,main key: bytearray(b'\x9eNO\x85X'),0:00:40.532945,30000,0:00:03.081342,,WAHR,0:00:00.664453,081342,03,3081.342,664453,0,664.45,3745.80
 WEP104,40000,main key: bytearray(b'9\xfc\xdd\xb5\xd5'),0:00:52.400739,40000,0:00:03.829161,,WAHR,0:00:00.854091,829161,03,3829.161,854091,0,854.09,4683.25
 WEP104,50000,main key: bytearray(b'1\x894\x1at'),0:01:08.093442,50000,0:00:04.404619,Key found: bytearray(b'1\x894\x1at'),FALSCH,0:00:00.015230,404619,04,4404.619,015230,0,15.23,4419.85
 WEP104,60000,main key: bytearray(b'\xf6\x81\x98\x8b\x92'),0:01:16.715568,60000,0:00:04.195936,Key found: bytearray(b'\xf6\x81\x98\x8b\x92'),FALSCH,0:00:00.017982,195936,04,4195.936,017982,0,17.98,4213.92
 WEP104,70000,main key: bytearray(b'\x0e[\xdb8\xff'),0:01:34.437083,70000,0:00:05.946063,Key found: bytearray(b'\x0e[\xdb8\xff'),FALSCH,0:00:00.023962,946063,05,5946.063,023962,0,23.96,5970.03
 WEP104,80000,main key: bytearray(b'ny\xff\x08h'),0:01:41.271641,80000,0:00:05.111514,Key found: bytearray(b'ny\xff\x08h'),FALSCH,"0:00:00.025376	",111514,05,5111.514,"25376	",0,25.38,5136.89
 WEP104,20000,main key: bytearray(b'\xdd\xc2\xab(\xaa'),0:00:24.788241,20000,0:00:01.707186,,WAHR,0:00:00.667070,707186,01,1707.186,667070,0,667.07,2374.26
 WEP104,30000,main key: bytearray(b'\x87B+z\x8a'),0:00:39.419445,30000,0:00:02.305894,,WAHR,0:00:00.768244,305894,02,2305.894,768244,0,768.24,3074.14
 WEP104,40000,main key: bytearray(b'\xf5\xba\xbb\xf9.'),0:00:49.931666,40000,0:00:02.920831,,WAHR,0:00:00.658300,920831,02,2920.831,658300,0,658.30,3579.13
 WEP104,50000,"main key: bytearray(b'""\x9c7\xea\xa2')",0:01:02.595302,50000,0:00:03.414954,"Key found: bytearray(b'""\x9c7\xea\xa2')",FALSCH,0:00:00.015525,414954,03,3414.954,015525,0,15.53,3430.48
 WEP104,60000,main key: bytearray(b'-0\x96\x9ev'),0:01:16.060658,60000,0:00:04.342175,Key found: bytearray(b'-0\x96\x9ev'),FALSCH,0:00:00.018083,342175,04,4342.175,018083,0,18.08,4360.26
 WEP104,70000,main key: bytearray(b'\xf91h\xb3|'),0:01:27.915707,70000,0:00:05.620156,Key found: bytearray(b'\xf91h\xb3|'),FALSCH,0:00:00.021442,620156,05,5620.156,021442,0,21.44,5641.60
 WEP104,80000,"main key: bytearray(b'""#\x9a\x9e\xca')",0:01:39.179243,80000,0:00:06.659884,"Key found: bytearray(b'""#\x9a\x9e\xca')",FALSCH,"0:00:00.026368	",659884,06,6659.884,"26368	",0,26.37,6686.25
 WEP104,20000,main key: bytearray(b'\xc1\x0f\xe7c\x86'),0:00:25.703621,20000,0:00:01.774335,,WAHR,0:00:01.090391,774335,01,1774.335,090391,1000,1090.39,2864.73
 WEP104,30000,main key: bytearray(b'\x9fq\xf9]Q'),0:00:39.182263,30000,0:00:02.046506,Key found: bytearray(b'\x9fq\xf9]Q'),FALSCH,0:00:00.025017,046506,02,2046.506,025017,0,25.02,2071.52
 WEP104,40000,main key: bytearray(b'\xd2\xb6,0:00:53.208979,40000,0:00:03.744468,Key found: bytearray(b'\xd2\xb6,FALSCH,0:00:00.012591,744468,03,3744.468,012591,0,12.59,3757.06
 WEP104,50000,main key: bytearray(b'8\xf5S\x11\xba'),0:01:02.598631,50000,0:00:03.306498,Key found: bytearray(b'8\xf5S\x11\xba'),FALSCH,0:00:00.015308,306498,03,3306.498,015308,0,15.31,3321.81
 WEP104,60000,main key: bytearray(b'\xac\x03AyC'),0:01:16.549937,60000,0:00:04.001282,Key found: bytearray(b'\xac\x03AyC'),FALSCH,0:00:00.017970,001282,04,4001.282,017970,0,17.97,4019.25
 WEP104,70000,main key: bytearray(b'H\xe8TC\x01'),0:01:30.672848,70000,0:00:05.872216,Key found: bytearray(b'H\xe8TC\x01'),FALSCH,0:00:00.023544,872216,05,5872.216,023544,0,23.54,5895.76
 WEP104,80000,main key: bytearray(b'\xbeu\xac8\x94'),0:01:42.235867,80000,0:00:05.134345,Key found: bytearray(b'\xbeu\xac8\x94'),FALSCH,"0:00:00.025212	",134345,05,5134.345,"25212	",0,25.21,5159.56
 WEP104,20000,main key: bytearray(b'\xb8\xcan\x8f\xbb'),0:00:24.927187,20000,0:00:01.542611,,WAHR,0:00:00.750209,542611,01,1542.611,750209,0,750.21,2292.82
 WEP104,30000,main key: bytearray(b'\xa3\xb2\xc1\xd3\xbb'),0:00:36.748651,30000,0:00:02.099250,,WAHR,0:00:00.638278,099250,02,2099.25,638278,0,638.28,2737.53
 WEP104,40000,main key: bytearray(b'u\xc6\x05]\xb2'),0:00:51.984623,40000,0:00:03.349546,Key found: bytearray(b'u\xc6\x05]\xb2'),FALSCH,0:00:00.012563,349546,03,3349.546,012563,0,12.56,3362.11
 WEP104,50000,main key: bytearray(b'[m*\xc1\xd0'),0:01:01.683743,50000,0:00:04.127512,Key found: bytearray(b'[m*\xc1\xd0'),FALSCH,0:00:00.015191,127512,04,4127.512,015191,0,15.19,4142.70
 WEP104,60000,main key: bytearray(b'C\xa8\xd7p\xc5'),0:01:17.101748,60000,0:00:05.149786,Key found: bytearray(b'C\xa8\xd7p\xc5'),FALSCH,0:00:00.017947,149786,05,5149.786,017947,0,17.95,5167.73
 WEP104,70000,main key: bytearray(b'O\xe3\xf4\xf2\xb3'),0:01:29.251371,70000,0:00:04.756112,Key found: bytearray(b'O\xe3\xf4\xf2\xb3'),FALSCH,0:00:00.021375,756112,04,4756.112,021375,0,21.38,4777.49
 WEP104,80000,main key: bytearray(b'\xaf\xed\x8b\xf4\x16'),0:01:37.770655,80000,0:00:06.203506,Key found: bytearray(b'\xaf\xed\x8b\xf4\x16'),FALSCH,"0:00:00.025107	",203506,06,6203.506,"25107	",0,25.11,6228.61
 WEP104,20000,main key: bytearray(b'\x86akRl'),0:00:27.465609,20000,0:00:01.610609,,WAHR,0:00:01.083063,610609,01,1610.609,083063,1000,1083.06,2693.67
 WEP104,30000,main key: bytearray(b'\x83PSB\xee'),0:00:38.508694,30000,0:00:02.540452,Key found: bytearray(b'\x83PSB\xee'),FALSCH,0:00:00.014054,540452,02,2540.452,014054,0,14.05,2554.51
 WEP104,40000,main key: bytearray(b'\x96f\xa1\xbb\xab'),0:00:50.177490,40000,0:00:03.407059,Key found: bytearray(b'\x96f\xa1\xbb\xab'),FALSCH,0:00:00.020492,407059,03,3407.059,020492,0,20.49,3427.55
 WEP104,50000,main key: bytearray(b'\xd6\xc5\xe8E\x91'),0:01:04.930750,50000,0:00:04.308682,Key found: bytearray(b'\xd6\xc5\xe8E\x91'),FALSCH,0:00:00.015172,308682,04,4308.682,015172,0,15.17,4323.85
 WEP104,60000,main key: bytearray(b'\xeb\xc1\x8d\x11x'),0:01:16.918806,60000,0:00:04.844815,Key found: bytearray(b'\xeb\xc1\x8d\x11x'),FALSCH,0:00:00.017972,844815,04,4844.815,017972,0,17.97,4862.79
 WEP104,70000,main key: bytearray(b'\x8fG\x8fB\x16'),0:01:26.333736,70000,0:00:05.833253,Key found: bytearray(b'\x8fG\x8fB\x16'),FALSCH,0:00:00.025282,833253,05,5833.253,025282,0,25.28,5858.54
 WEP104,80000,main key: bytearray(b'ViT\xeeZ'),0:01:43.342565,80000,0:00:05.115603,Key found: bytearray(b'ViT\xeeZ'),FALSCH,"0:00:00.025255	",115603,05,5115.603,"25255	",0,25.26,5140.86
 WEP104,20000,main key: bytearray(b'\xf7Q\xfa\xe0!'),0:00:26.071991,20000,0:00:01.635397,Key found: bytearray(b'\xf7Q\xfa\xe0!'),FALSCH,0:00:00.007757,635397,01,1635.397,007757,0,7.76,1643.15
 WEP104,30000,main key: bytearray(b'\x9c\xc5M.Q'),0:00:43.354730,30000,0:00:02.601238,Key found: bytearray(b'\x9c\xc5M.Q'),FALSCH,0:00:00.009864,601238,02,2601.238,009864,0,9.86,2611.10
 WEP104,40000,main key: bytearray(b'\xca\x8e\x0f\xe0\xde'),0:00:52.890870,40000,0:00:03.790127,Key found: bytearray(b'\xca\x8e\x0f\xe0\xde'),FALSCH,0:00:00.012735,790127,03,3790.127,012735,0,12.74,3802.86
 WEP104,50000,main key: bytearray(b'\x87\xf2\xc3.\xd8'),0:01:02.919062,50000,0:00:04.359006,Key found: bytearray(b'\x87\xf2\xc3.\xd8'),FALSCH,0:00:00.015541,359006,04,4359.006,015541,0,15.54,4374.55
 WEP104,60000,main key: bytearray(b'\xf0AN\x9b\x84'),0:01:17.829378,60000,0:00:04.060185,Key found: bytearray(b'\xf0AN\x9b\x84'),FALSCH,0:00:00.018510,060185,04,4060.185,018510,0,18.51,4078.70
 WEP104,70000,main key: bytearray(b'\xcd\x0bri\xf9'),0:01:30.999333,70000,0:00:05.658072,,WAHR,0:00:00.974517,658072,05,5658.072,974517,0,974.52,6632.59
 WEP104,80000,main key: bytearray(b'\x9b\xcf\t\xd1\xdf'),0:01:38.480667,80000,0:00:05.055876,Key found: bytearray(b'\x9b\xcf\t\xd1\xdf'),FALSCH,"0:00:00.025397	",055876,05,5055.876,"25397	",0,25.40,5081.27
 WEP104,20000,main key: bytearray(b'y\xc4d0\xab'),0:00:24.102128,20000,0:00:01.523838,,WAHR,0:00:00.804032,523838,01,1523.838,804032,0,804.03,2327.87
 WEP104,30000,main key: bytearray(b'\x05p\xe4\xe8['),0:00:38.001929,30000,0:00:02.528445,,WAHR,0:00:00.662788,528445,02,2528.445,662788,0,662.79,3191.23
 WEP104,40000,main key: bytearray(b'\x04\xe7@w\x0f'),0:00:51.661357,40000,0:00:03.316705,,WAHR,0:00:00.633880,316705,03,3316.705,633880,0,633.88,3950.59
 WEP104,50000,main key: bytearray(b'\xeaO\x10\xad\xfa'),0:01:05.095765,50000,0:00:04.401340,Key found: bytearray(b'\xeaO\x10\xad\xfa'),FALSCH,0:00:00.015342,401340,04,4401.34,015342,0,15.34,4416.68
 WEP104,60000,main key: bytearray(b'u\xd6\xa3\x9b\xcc'),0:01:16.921261,60000,0:00:05.664221,Key found: bytearray(b'u\xd6\xa3\x9b\xcc'),FALSCH,0:00:00.031289,664221,05,5664.221,031289,0,31.29,5695.51
 WEP104,70000,main key: bytearray(b'\xb0\xf5n\x19\x93'),0:01:30.083478,70000,0:00:05.585128,Key found: bytearray(b'\xb0\xf5n\x19\x93'),FALSCH,0:00:00.037673,585128,05,5585.128,037673,0,37.67,5622.80
 WEP104,80000,main key: bytearray(b'\x97\xae\x1f\xfd\x92'),0:01:41.489205,80000,0:00:05.182856,Key found: bytearray(b'\x97\xae\x1f\xfd\x92'),FALSCH,"0:00:00.025232	",182856,05,5182.856,"25232	",0,25.23,5208.09
 WEP104,20000,main key: bytearray(b'[?~0\xff'),0:00:26.539037,20000,0:00:01.566504,,WAHR,0:00:00.630692,566504,01,1566.504,630692,0,630.69,2197.20
 WEP104,30000,main key: bytearray(b'w2\xe4\x8d\x98'),0:00:36.002635,30000,0:00:01.945285,Key found: bytearray(b'w2\xe4\x8d\x98'),FALSCH,0:00:00.009872,945285,01,1945.285,009872,0,9.87,1955.16
 WEP104,40000,main key: bytearray(b'UT\x03\xf7\x14'),0:00:51.810505,40000,0:00:02.967531,Key found: bytearray(b'UT\x03\xf7\x14'),FALSCH,0:00:00.012514,967531,02,2967.531,012514,0,12.51,2980.05
 WEP104,50000,main key: bytearray(b'\x93\xb5\xa9\x82g'),0:01:05.105461,50000,0:00:03.631897,Key found: bytearray(b'\x93\xb5\xa9\x82g'),FALSCH,0:00:00.015252,631897,03,3631.897,015252,0,15.25,3647.15
 WEP104,60000,main key: bytearray(b'b\xb6\xea\xba\xcd'),0:01:10.996592,60000,0:00:05.057618,Key found: bytearray(b'b\xb6\xea\xba\xcd'),FALSCH,0:00:00.022211,057618,05,5057.618,022211,0,22.21,5079.83
 WEP104,70000,main key: bytearray(b'0\xd5\x1b\x89\x0e'),0:01:25.591426,70000,0:00:05.647098,Key found: bytearray(b'0\xd5\x1b\x89\x0e'),FALSCH,0:00:00.021734,647098,05,5647.098,021734,0,21.73,5668.83
 WEP104,80000,main key: bytearray(b'\x91Q\xb1\xc3@'),0:01:41.371077,80000,0:00:07.203810,Key found: bytearray(b'\x91Q\xb1\xc3@'),FALSCH,"0:00:00.025820	",203810,07,7203.81,"25820	",0,25.82,7229.63
 WEP104,20000,main key: bytearray(b'\xdc\xef{\xe7L'),0:00:27.951957,20000,0:00:01.423626,,WAHR,0:00:00.800117,423626,01,1423.626,800117,0,800.12,2223.74
 WEP104,30000,main key: bytearray(b'W\xf8xW\xa2'),0:00:40.483950,30000,0:00:02.686506,,WAHR,0:00:00.649920,686506,02,2686.506,649920,0,649.92,3336.43
 WEP104,40000,main key: bytearray(b'ut\xd1\x9b\xca'),0:00:50.267766,40000,0:00:03.302151,Key found: bytearray(b'ut\xd1\x9b\xca'),FALSCH,0:00:00.016693,302151,03,3302.151,016693,0,16.69,3318.84
 WEP104,50000,main key: bytearray(b'\x14\xa8\xd3\x1d~'),0:01:07.379095,50000,0:00:04.283296,Key found: bytearray(b'\x14\xa8\xd3\x1d~'),FALSCH,0:00:00.027505,283296,04,4283.296,027505,0,27.51,4310.80
